# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
3.17E+02,1.50E+01,0.00E+00,3.00E+01,4.19E+06,4.79E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.15E+06,1.03E+06,5.35E+04,6.32E+05,9.25E+04,4.50E+03,8.71E+03,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+02,1.08E+03,8.08E+02,1.34E+00,2.26E+02,1.29E-05,4.93E+01,2.01E+01,3.07E+01,5.08E-01,2.05E-01,2.87E-01,2.88E+00,7.07E-01,2.15E+02,1.48E+03,7.42E+02,3.48E+02,1.58E+04,7.89E+03,3.19E+03,1125
3.18E+02,1.80E+01,0.00E+00,3.00E+01,4.22E+06,4.86E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.17E+06,1.04E+06,5.14E+04,6.35E+05,9.31E+04,4.39E+03,8.69E+03,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+02,1.10E+03,8.23E+02,1.34E+00,2.27E+02,1.28E-05,4.89E+01,1.92E+01,3.19E+01,5.07E-01,1.96E-01,2.97E-01,2.87E+00,7.64E-01,2.31E+02,1.43E+03,7.13E+02,3.49E+02,1.59E+04,7.95E+03,3.22E+03,1126
3.19E+02,2.10E+01,0.00E+00,3.00E+01,4.22E+06,4.85E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.15E+06,1.03E+06,4.85E+04,6.28E+05,9.19E+04,4.60E+03,8.33E+03,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,1.10E+03,8.18E+02,1.34E+00,2.28E+02,1.28E-05,4.85E+01,1.84E+01,3.31E+01,5.06E-01,1.87E-01,3.07E-01,2.86E+00,7.64E-01,2.25E+02,1.34E+03,6.71E+02,3.22E+02,1.57E+04,7.84E+03,3.18E+03,1127
3.20E+02,2.40E+01,0.00E+00,3.00E+01,4.21E+06,4.83E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.14E+06,1.02E+06,4.61E+04,6.22E+05,9.12E+04,4.70E+03,7.73E+03,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,1.10E+03,8.15E+02,1.35E+00,2.29E+02,1.30E-05,4.81E+01,1.75E+01,3.43E+01,5.04E-01,1.78E-01,3.18E-01,2.84E+00,7.59E-01,2.20E+02,1.26E+03,6.30E+02,3.03E+02,1.56E+04,7.78E+03,3.14E+03,1128
3.21E+02,2.70E+01,0.00E+00,3.00E+01,4.21E+06,4.82E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.13E+06,1.01E+06,4.40E+04,6.14E+05,9.01E+04,4.77E+03,7.30E+03,1.94E+03,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,1.09E+03,8.09E+02,1.34E+00,2.30E+02,1.30E-05,4.76E+01,1.68E+01,3.56E+01,5.01E-01,1.70E-01,3.29E-01,2.82E+00,7.60E-01,2.17E+02,1.22E+03,6.11E+02,2.80E+02,1.53E+04,7.65E+03,3.10E+03,1129
3.22E+02,3.00E+01,0.00E+00,3.00E+01,4.21E+06,4.82E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.11E+06,9.97E+05,4.23E+04,6.09E+05,8.93E+04,4.82E+03,7.17E+03,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,1.09E+03,8.10E+02,1.34E+00,2.31E+02,1.30E-05,4.71E+01,1.60E+01,3.69E+01,4.98E-01,1.62E-01,3.40E-01,2.81E+00,7.74E-01,2.19E+02,1.16E+03,5.80E+02,2.72E+02,1.52E+04,7.60E+03,3.07E+03,1130
3.23E+02,3.30E+01,0.00E+00,3.00E+01,4.20E+06,4.84E+06,0.00E+00,1.37E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.11E+06,9.97E+05,4.05E+04,6.06E+05,8.91E+04,4.96E+03,7.08E+03,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,1.09E+03,8.16E+02,1.34E+00,2.32E+02,1.31E-05,4.65E+01,1.53E+01,3.82E+01,4.94E-01,1.55E-01,3.51E-01,2.80E+00,7.95E-01,2.25E+02,1.10E+03,5.50E+02,2.71E+02,1.51E+04,7.55E+03,3.07E+03,1131
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,3.98E+06,4.42E+06,0.00E+00,7.31E+06,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.07E+06,9.63E+05,8.88E+04,5.50E+05,8.06E+04,2.53E+03,1.35E+04,1.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,1.04E+03,7.44E+02,1.39E+00,2.34E+02,1.46E-05,4.99E+01,3.53E+01,1.47E+01,4.78E-01,3.78E-01,1.44E-01,3.05E+00,5.19E-01,1.96E+02,2.49E+03,1.24E+03,5.74E+02,1.37E+04,6.87E+03,2.81E+03,1132
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,4.23E+06,4.72E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.11E+06,9.95E+05,8.76E+04,5.77E+05,8.39E+04,2.68E+03,1.36E+04,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,1.06E+03,7.65E+02,1.38E+00,2.35E+02,1.44E-05,5.05E+01,3.41E+01,1.54E+01,4.86E-01,3.64E-01,1.50E-01,3.05E+00,5.30E-01,2.05E+02,2.47E+03,1.24E+03,5.69E+02,1.44E+04,7.19E+03,2.92E+03,1133
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,4.22E+06,4.75E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.14E+06,1.02E+06,8.56E+04,5.96E+05,8.66E+04,2.80E+03,1.33E+04,1.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,1.07E+03,7.75E+02,1.38E+00,2.36E+02,1.42E-05,5.10E+01,3.29E+01,1.61E+01,4.94E-01,3.50E-01,1.56E-01,3.04E+00,5.53E-01,2.24E+02,2.39E+03,1.20E+03,5.57E+02,1.48E+04,7.42E+03,3.01E+03,1134
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,4.22E+06,4.77E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.16E+06,1.04E+06,8.33E+04,6.10E+05,8.86E+04,3.01E+03,1.31E+04,1.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,1.08E+03,7.89E+02,1.37E+00,2.37E+02,1.38E-05,5.15E+01,3.17E+01,1.68E+01,5.01E-01,3.37E-01,1.63E-01,3.04E+00,5.99E-01,2.42E+02,2.34E+03,1.17E+03,5.48E+02,1.52E+04,7.61E+03,3.08E+03,1135
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,4.21E+06,4.84E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.20E+06,1.07E+06,8.22E+04,6.32E+05,9.22E+04,3.10E+03,1.29E+04,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,1.10E+03,8.06E+02,1.37E+00,2.38E+02,1.37E-05,5.19E+01,3.05E+01,1.75E+01,5.07E-01,3.23E-01,1.69E-01,3.04E+00,5.90E-01,2.48E+02,2.30E+03,1.15E+03,5.38E+02,1.57E+04,7.87E+03,3.19E+03,1136
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,4.20E+06,4.83E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.20E+06,1.07E+06,7.93E+04,6.40E+05,9.22E+04,3.29E+03,1.25E+04,1.98E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,1.10E+03,8.06E+02,1.36E+00,2.39E+02,1.35E-05,5.23E+01,2.94E+01,1.83E+01,5.13E-01,3.10E-01,1.76E-01,3.03E+00,5.98E-01,2.51E+02,2.20E+03,1.10E+03,5.15E+02,1.59E+04,7.96E+03,3.19E+03,1137
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,4.19E+06,4.78E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.19E+06,1.06E+06,7.58E+04,6.45E+05,9.39E+04,3.38E+03,1.19E+04,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,1.09E+03,8.03E+02,1.36E+00,2.40E+02,1.33E-05,5.26E+01,2.83E+01,1.91E+01,5.19E-01,2.98E-01,1.84E-01,3.03E+00,6.00E-01,2.49E+02,2.12E+03,1.06E+03,5.01E+02,1.61E+04,8.04E+03,3.24E+03,1138
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,4.17E+06,4.76E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.19E+06,1.06E+06,7.26E+04,6.47E+05,9.45E+04,3.37E+03,1.16E+04,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,1.08E+03,7.99E+02,1.36E+00,2.41E+02,1.33E-05,5.29E+01,2.72E+01,1.99E+01,5.24E-01,2.85E-01,1.91E-01,3.02E+00,5.97E-01,2.44E+02,2.03E+03,1.01E+03,4.81E+02,1.62E+04,8.08E+03,3.29E+03,1139
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,4.17E+06,4.77E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.20E+06,1.07E+06,7.01E+04,6.58E+05,9.55E+04,3.30E+03,1.11E+04,2.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,1.09E+03,8.06E+02,1.36E+00,2.42E+02,1.31E-05,5.31E+01,2.61E+01,2.08E+01,5.28E-01,2.73E-01,1.98E-01,3.02E+00,6.25E-01,2.50E+02,1.94E+03,9.70E+02,4.52E+02,1.64E+04,8.20E+03,3.33E+03,1140
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,4.22E+06,4.83E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.22E+06,1.08E+06,6.89E+04,6.74E+05,9.78E+04,3.52E+03,1.12E+04,2.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,1.10E+03,8.16E+02,1.35E+00,2.43E+02,1.31E-05,5.33E+01,2.51E+01,2.16E+01,5.32E-01,2.62E-01,2.06E-01,3.01E+00,6.58E-01,2.68E+02,1.91E+03,9.57E+02,4.51E+02,1.68E+04,8.39E+03,3.40E+03,1141
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,4.21E+06,4.81E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.22E+06,1.09E+06,6.60E+04,6.78E+05,9.83E+04,3.57E+03,1.06E+04,2.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,1.11E+03,8.19E+02,1.35E+00,2.44E+02,1.29E-05,5.33E+01,2.41E+01,2.25E+01,5.35E-01,2.51E-01,2.14E-01,3.01E+00,6.77E-01,2.73E+02,1.85E+03,9.23E+02,4.26E+02,1.69E+04,8.47E+03,3.41E+03,1142
3.37E+02,0.00E+00,3.00E+00,3.00E+01,4.21E+06,4.81E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.22E+06,1.08E+06,6.32E+04,6.80E+05,9.94E+04,3.74E+03,1.03E+04,2.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+02,1.10E+03,8.19E+02,1.34E+00,2.45E+02,1.28E-05,5.34E+01,2.32E+01,2.35E+01,5.38E-01,2.40E-01,2.22E-01,3.00E+00,6.89E-01,2.72E+02,1.74E+03,8.72E+02,4.16E+02,1.70E+04,8.48E+03,3.45E+03,1143
3.38E+02,3.00E+00,3.00E+00,3.00E+01,4.21E+06,4.83E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.22E+06,1.09E+06,6.08E+04,6.88E+05,1.00E+05,3.76E+03,1.01E+04,2.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,1.11E+03,8.25E+02,1.34E+00,2.46E+02,1.28E-05,5.33E+01,2.22E+01,2.44E+01,5.40E-01,2.30E-01,2.31E-01,2.99E+00,7.20E-01,2.77E+02,1.69E+03,8.44E+02,3.95E+02,1.71E+04,8.55E+03,3.47E+03,1144
3.39E+02,6.00E+00,3.00E+00,3.00E+01,4.21E+06,4.76E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.20E+06,1.07E+06,5.75E+04,6.76E+05,9.87E+04,3.96E+03,9.49E+03,2.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+02,1.09E+03,8.10E+02,1.35E+00,2.47E+02,1.27E-05,5.32E+01,2.13E+01,2.54E+01,5.41E-01,2.20E-01,2.39E-01,2.97E+00,6.97E-01,2.61E+02,1.60E+03,7.98E+02,3.77E+02,1.68E+04,8.41E+03,3.42E+03,1145
3.40E+02,9.00E+00,3.00E+00,3.00E+01,4.20E+06,4.70E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.19E+06,1.06E+06,5.49E+04,6.70E+05,9.78E+04,3.88E+03,8.99E+03,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,1.07E+03,8.01E+02,1.34E+00,2.48E+02,1.26E-05,5.31E+01,2.05E+01,2.65E+01,5.42E-01,2.10E-01,2.48E-01,2.96E+00,6.87E-01,2.50E+02,1.52E+03,7.58E+02,3.53E+02,1.67E+04,8.34E+03,3.40E+03,1146
3.41E+02,1.20E+01,3.00E+00,3.00E+01,4.20E+06,4.68E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.19E+06,1.06E+06,5.27E+04,6.69E+05,9.76E+04,4.07E+03,8.63E+03,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+02,1.08E+03,8.04E+02,1.34E+00,2.49E+02,1.25E-05,5.29E+01,1.96E+01,2.75E+01,5.42E-01,2.01E-01,2.57E-01,2.95E+00,7.10E-01,2.52E+02,1.45E+03,7.24E+02,3.39E+02,1.67E+04,8.33E+03,3.35E+03,1147
3.42E+02,1.50E+01,3.00E+00,3.00E+01,4.19E+06,4.68E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.18E+06,1.05E+06,4.99E+04,6.66E+05,9.75E+04,3.97E+03,8.43E+03,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+02,1.07E+03,8.01E+02,1.33E+00,2.50E+02,1.25E-05,5.26E+01,1.88E+01,2.86E+01,5.42E-01,1.92E-01,2.66E-01,2.94E+00,7.23E-01,2.45E+02,1.38E+03,6.90E+02,3.28E+02,1.66E+04,8.28E+03,3.35E+03,1148
3.43E+02,1.80E+01,3.00E+00,3.00E+01,4.22E+06,4.75E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.20E+06,1.07E+06,4.90E+04,6.76E+05,9.86E+04,4.07E+03,8.14E+03,2.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+02,1.09E+03,8.18E+02,1.34E+00,2.51E+02,1.24E-05,5.23E+01,1.80E+01,2.97E+01,5.41E-01,1.84E-01,2.76E-01,2.93E+00,7.85E-01,2.62E+02,1.35E+03,6.74E+02,3.15E+02,1.69E+04,8.43E+03,3.40E+03,1149
3.44E+02,2.10E+01,3.00E+00,3.00E+01,4.22E+06,4.76E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.18E+06,1.05E+06,4.61E+04,6.66E+05,9.81E+04,4.16E+03,7.82E+03,2.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,1.09E+03,8.15E+02,1.34E+00,2.52E+02,1.26E-05,5.19E+01,1.73E+01,3.08E+01,5.39E-01,1.75E-01,2.85E-01,2.92E+00,7.97E-01,2.57E+02,1.28E+03,6.40E+02,2.98E+02,1.66E+04,8.30E+03,3.40E+03,1150
3.45E+02,2.40E+01,3.00E+00,3.00E+01,4.22E+06,4.76E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.17E+06,1.04E+06,4.36E+04,6.59E+05,9.67E+04,4.42E+03,7.51E+03,2.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+02,1.09E+03,8.13E+02,1.34E+00,2.53E+02,1.28E-05,5.15E+01,1.65E+01,3.20E+01,5.37E-01,1.68E-01,2.95E-01,2.90E+00,8.10E-01,2.52E+02,1.20E+03,5.98E+02,2.89E+02,1.64E+04,8.19E+03,3.33E+03,1151
3.46E+02,2.70E+01,3.00E+00,3.00E+01,4.21E+06,4.76E+06,0.00E+00,1.40E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.16E+06,1.04E+06,4.20E+04,6.55E+05,9.54E+04,4.49E+03,7.35E+03,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+02,1.09E+03,8.13E+02,1.34E+00,2.54E+02,1.27E-05,5.10E+01,1.58E+01,3.32E+01,5.35E-01,1.60E-01,3.05E-01,2.90E+00,8.21E-01,2.48E+02,1.15E+03,5.73E+02,2.73E+02,1.63E+04,8.16E+03,3.29E+03,1152
