# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity
3.65E+02,9.00E+00,6.00E+00,3.00E+01,3.81E+06,4.36E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.17E+06,2.37E+06,1.53E+05,1.94E+06,2.85E+05,8.71E+03,2.54E+04,5.16E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E+02,2.29E+03,1.36E+03,1.69E+00,2.71E+02,3.70E-06,56.41734262,19.0479261,24.53473128,56.54207012,19.0157401,24.44218978,2.95E+00,6.22E-01,9.43E+02
3.66E+02,1.20E+01,6.00E+00,3.00E+01,3.80E+06,4.35E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.16E+06,2.37E+06,1.47E+05,1.94E+06,2.85E+05,9.03E+03,2.45E+04,5.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E+02,2.30E+03,1.36E+03,1.69E+00,2.72E+02,3.68E-06,56.21027583,18.28306507,25.5066591,56.37703884,18.23689413,25.38606703,2.93E+00,6.36E-01,9.49E+02
3.67E+02,1.50E+01,6.00E+00,3.00E+01,3.80E+06,4.37E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.13E+06,2.35E+06,1.42E+05,1.93E+06,2.83E+05,9.20E+03,2.31E+04,5.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+02,2.30E+03,1.36E+03,1.69E+00,2.73E+02,3.66E-06,55.94660776,17.54656283,26.50682942,56.15552875,17.48810181,26.35636943,2.92E+00,6.47E-01,9.53E+02
3.68E+02,1.80E+01,6.00E+00,3.00E+01,3.79E+06,4.32E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.07E+06,2.32E+06,1.35E+05,1.90E+06,2.79E+05,9.62E+03,2.24E+04,4.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+02,2.27E+03,1.34E+03,1.69E+00,2.74E+02,3.65E-06,55.62658461,16.83646316,27.53695223,55.87786812,16.76749547,27.35463642,2.91E+00,6.58E-01,9.39E+02
3.69E+02,2.10E+01,6.00E+00,3.00E+01,3.79E+06,4.29E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.00E+06,2.28E+06,1.30E+05,1.87E+06,2.76E+05,9.90E+03,2.16E+04,4.74E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E+02,2.25E+03,1.33E+03,1.70E+00,2.75E+02,3.64E-06,55.2505131,16.15091918,28.59856772,55.54455596,16.07302503,28.38241901,2.89E+00,6.68E-01,9.33E+02
3.70E+02,2.40E+01,6.00E+00,3.00E+01,3.82E+06,4.37E+06,0.00E+00,1.40E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.01E+06,2.28E+06,1.26E+05,1.88E+06,2.76E+05,1.03E+04,2.11E+04,4.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E+02,2.29E+03,1.35E+03,1.70E+00,2.76E+02,3.61E-06,54.82067305,15.49152475,29.6878022,55.15766288,15.40623319,29.43610393,2.88E+00,6.78E-01,9.56E+02
3.71E+02,2.70E+01,6.00E+00,3.00E+01,3.81E+06,4.36E+06,0.00E+00,1.40E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.93E+06,2.24E+06,1.20E+05,1.85E+06,2.74E+05,1.05E+04,2.04E+04,4.76E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+02,2.26E+03,1.33E+03,1.70E+00,2.77E+02,3.43E-06,54.33678259,14.85523736,30.80798005,54.71701671,14.7640723,30.51891099,2.87E+00,6.87E-01,9.53E+02
3.72E+02,3.00E+01,6.00E+00,3.00E+01,3.81E+06,4.36E+06,0.00E+00,1.40E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.90E+06,2.22E+06,1.15E+05,1.82E+06,2.70E+05,1.07E+04,1.97E+04,4.66E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+02,2.26E+03,1.33E+03,1.70E+00,2.78E+02,3.55E-06,53.80170253,14.24348771,31.95480976,54.22553897,14.14781684,31.62664419,2.85E+00,6.94E-01,9.58E+02
3.73E+02,3.30E+01,6.00E+00,3.00E+01,3.80E+06,4.35E+06,0.00E+00,1.40E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,2.84E+06,2.18E+06,1.10E+05,1.79E+06,2.65E+05,1.12E+04,1.90E+04,4.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E+02,2.25E+03,1.31E+03,1.71E+00,2.79E+02,3.51E-06,53.21630443,13.65439771,33.12929786,53.68385299,13.5554997,32.7606473,2.84E+00,6.96E-01,9.72E+02
3.76E+02,-3.30E+01,9.00E+00,3.00E+01,3.79E+06,4.27E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.18E+06,2.38E+06,2.15E+05,1.89E+06,2.75E+05,4.90E+03,3.36E+04,5.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+02,2.21E+03,1.28E+03,1.73E+00,2.80E+02,4.06E-06,56.67948184,30.289749,13.03076915,56.20769124,30.66379925,13.12850951,3.07E+00,4.78E-01,9.43E+02
3.77E+02,-3.00E+01,9.00E+00,3.00E+01,3.79E+06,4.28E+06,0.00E+00,1.41E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.23E+06,2.40E+06,2.11E+05,1.92E+06,2.79E+05,5.05E+03,3.32E+04,5.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+02,2.25E+03,1.30E+03,1.73E+00,2.81E+02,4.03E-06,57.24326364,29.1937751,13.56296126,56.81610025,29.52714162,13.65675813,3.07E+00,4.83E-01,9.60E+02
3.78E+02,-2.70E+01,9.00E+00,3.00E+01,3.78E+06,4.32E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.28E+06,2.43E+06,2.07E+05,1.96E+06,2.85E+05,5.33E+03,3.28E+04,5.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+02,2.29E+03,1.32E+03,1.73E+00,2.82E+02,4.00E-06,57.75698912,28.1273089,14.11570198,57.37404308,28.4217273,14.20422962,3.06E+00,4.88E-01,9.80E+02
3.79E+02,-2.40E+01,9.00E+00,3.00E+01,3.79E+06,4.29E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.30E+06,2.44E+06,2.00E+05,1.97E+06,2.86E+05,5.52E+03,3.21E+04,5.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E+02,2.29E+03,1.32E+03,1.73E+00,2.83E+02,4.00E-06,58.22013603,27.08907843,14.69078555,57.88103204,27.34625875,14.77270922,3.06E+00,4.93E-01,9.79E+02
3.80E+02,-2.10E+01,9.00E+00,3.00E+01,3.83E+06,4.32E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.34E+06,2.46E+06,1.95E+05,1.99E+06,2.89E+05,5.71E+03,3.10E+04,5.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E+02,2.32E+03,1.34E+03,1.73E+00,2.84E+02,3.97E-06,58.63014351,26.08279579,15.2870607,58.33442834,26.30462113,15.36095053,3.06E+00,5.00E-01,9.92E+02
3.81E+02,-1.80E+01,9.00E+00,3.00E+01,3.83E+06,4.32E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.35E+06,2.46E+06,1.89E+05,2.01E+06,2.93E+05,5.96E+03,3.05E+04,5.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+02,2.34E+03,1.35E+03,1.73E+00,2.85E+02,3.96E-06,58.98736918,25.10522258,15.90740824,58.73469752,25.29351406,15.97178842,3.05E+00,5.07E-01,9.99E+02
3.82E+02,-1.50E+01,9.00E+00,3.00E+01,3.82E+06,4.35E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.40E+06,2.49E+06,1.86E+05,2.04E+06,2.97E+05,6.34E+03,3.00E+04,5.26E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E+02,2.37E+03,1.37E+03,1.73E+00,2.86E+02,3.79E-06,59.28981956,24.15958211,16.55059833,59.0797844,24.31646797,16.60374762,3.05E+00,5.13E-01,1.01E+03
3.83E+02,-1.20E+01,9.00E+00,3.00E+01,3.81E+06,4.33E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.40E+06,2.49E+06,1.79E+05,2.04E+06,2.96E+05,6.32E+03,2.88E+04,5.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E+02,2.37E+03,1.37E+03,1.73E+00,2.87E+02,3.92E-06,59.53751931,23.2441725,17.21830819,59.36977713,23.37150148,17.25872138,3.04E+00,5.21E-01,1.01E+03
3.84E+02,-9.00E+00,9.00E+00,3.00E+01,3.80E+06,4.33E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.41E+06,2.50E+06,1.73E+05,2.05E+06,2.98E+05,6.75E+03,2.80E+04,5.24E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E+02,2.37E+03,1.37E+03,1.73E+00,2.88E+02,3.92E-06,59.7301605,22.35728334,17.91255616,59.60447394,22.45703075,17.93849532,3.03E+00,5.29E-01,1.01E+03
3.85E+02,-6.00E+00,9.00E+00,3.00E+01,3.80E+06,4.32E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.54E+01,3.37E+06,2.47E+06,1.67E+05,2.05E+06,2.98E+05,6.91E+03,2.72E+04,5.30E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E+02,2.37E+03,1.38E+03,1.72E+00,2.89E+02,3.91E-06,59.86659372,21.50154976,18.63185652,59.78265882,21.57581609,18.64152509,3.03E+00,5.37E-01,1.01E+03
3.86E+02,-3.00E+00,9.00E+00,3.00E+01,3.79E+06,4.31E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.39E+06,2.49E+06,1.61E+05,2.05E+06,2.99E+05,7.04E+03,2.65E+04,5.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+02,2.37E+03,1.38E+03,1.72E+00,2.90E+02,3.86E-06,59.94712298,20.67364427,19.37923275,59.90492947,20.72429891,19.37077162,3.02E+00,5.46E-01,1.01E+03
3.87E+02,0.00E+00,9.00E+00,3.00E+01,3.78E+06,4.31E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.39E+06,2.49E+06,1.57E+05,2.05E+06,3.00E+05,7.42E+03,2.55E+04,5.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E+02,2.38E+03,1.38E+03,1.72E+00,2.91E+02,3.83E-06,59.97122672,19.87594078,20.1528325,59.97061093,19.90493466,20.12445442,3.01E+00,5.55E-01,1.01E+03
3.88E+02,3.00E+00,9.00E+00,3.00E+01,3.82E+06,4.36E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.41E+06,2.50E+06,1.52E+05,2.07E+06,3.02E+05,7.66E+03,2.50E+04,5.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.92E+02,2.41E+03,1.41E+03,1.71E+00,2.92E+02,3.83E-06,59.93900435,19.10643288,20.95456277,59.97995308,19.11562558,20.90442134,3.00E+00,5.66E-01,1.02E+03
3.89E+02,6.00E+00,9.00E+00,3.00E+01,3.82E+06,4.33E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.37E+06,2.48E+06,1.47E+05,2.06E+06,3.00E+05,7.88E+03,2.43E+04,5.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.93E+02,2.38E+03,1.39E+03,1.71E+00,2.93E+02,3.80E-06,59.85034412,18.3632202,21.78643569,59.93301378,18.35454355,21.71244267,2.99E+00,5.77E-01,1.00E+03
3.90E+02,9.00E+00,9.00E+00,3.00E+01,3.82E+06,4.26E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.30E+06,2.44E+06,1.39E+05,2.02E+06,2.96E+05,8.08E+03,2.30E+04,5.28E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+02,2.34E+03,1.37E+03,1.70E+00,2.94E+02,3.74E-06,59.70578194,17.64813198,22.64608608,59.8301524,17.62352246,22.54632514,2.98E+00,5.89E-01,9.81E+02
3.91E+02,1.20E+01,9.00E+00,3.00E+01,3.82E+06,4.26E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.26E+06,2.42E+06,1.34E+05,2.01E+06,2.94E+05,8.35E+03,2.24E+04,5.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E+02,2.32E+03,1.36E+03,1.70E+00,2.95E+02,3.75E-06,59.50504053,16.95816731,23.53679216,59.67150437,16.91914677,23.40934887,2.97E+00,6.02E-01,9.67E+02
3.92E+02,1.50E+01,9.00E+00,3.00E+01,3.81E+06,4.25E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.21E+06,2.39E+06,1.28E+05,1.99E+06,2.92E+05,8.41E+03,2.20E+04,5.04E+03,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E+02,2.29E+03,1.35E+03,1.69E+00,2.96E+02,3.73E-06,59.2492629,16.29475314,24.45598396,59.45795372,16.24319271,24.29885357,2.96E+00,6.14E-01,9.49E+02
3.93E+02,1.80E+01,9.00E+00,3.00E+01,3.80E+06,4.25E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.15E+06,2.36E+06,1.24E+05,1.97E+06,2.90E+05,8.76E+03,2.10E+04,5.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E+02,2.28E+03,1.35E+03,1.69E+00,2.97E+02,3.72E-06,58.93870544,15.65595401,25.40534055,59.18992021,15.59342625,25.21665354,2.94E+00,6.28E-01,9.45E+02
3.94E+02,2.10E+01,9.00E+00,3.00E+01,3.79E+06,4.25E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.13E+06,2.35E+06,1.19E+05,1.96E+06,2.87E+05,9.27E+03,2.06E+04,5.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.98E+02,2.28E+03,1.34E+03,1.69E+00,2.98E+02,3.67E-06,58.57338321,15.04001387,26.38660291,58.86764966,14.96804439,26.16430595,2.93E+00,6.39E-01,9.41E+02
3.95E+02,2.40E+01,9.00E+00,3.00E+01,3.79E+06,4.25E+06,0.00E+00,1.44E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.06E+06,2.32E+06,1.15E+05,1.94E+06,2.85E+05,9.18E+03,1.97E+04,5.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.99E+02,2.25E+03,1.33E+03,1.69E+00,2.99E+02,3.50E-06,58.15530248,14.44816735,27.39653017,58.49284662,14.3682734,27.13887999,2.92E+00,6.50E-01,9.31E+02
3.96E+02,2.70E+01,9.00E+00,3.00E+01,3.82E+06,4.30E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.07E+06,2.31E+06,1.11E+05,1.93E+06,2.84E+05,9.59E+03,1.91E+04,5.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+02,2.27E+03,1.35E+03,1.69E+00,3.00E+02,3.63E-06,57.68406692,13.87754031,28.43839277,58.0654024,13.79111374,28.14348386,2.90E+00,6.64E-01,9.37E+02
3.97E+02,3.00E+01,9.00E+00,3.00E+01,3.55E+06,4.08E+06,0.00E+00,1.08E+06,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.06E+06,2.31E+06,1.08E+05,1.92E+06,2.83E+05,9.97E+03,1.87E+04,4.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.01E+02,2.29E+03,1.36E+03,1.69E+00,3.01E+02,3.63E-06,57.16228083,13.32926487,29.5084543,57.58776192,13.23765746,29.17458062,2.89E+00,6.75E-01,9.47E+02
