# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,4.07E+06,4.82E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,8.28E+05,7.61E+05,1.13E+05,3.23E+05,4.93E+04,5.68E+03,1.67E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,1.04E+03,7.54E+02,1.38E+00,2.37E+02,1.22E-05,2.84E+01,3.39E+01,3.76E+01,0.238070054,0.388169072,0.373760874,2.60E+00,6.24E-01,2.02E+02,3.15E+03,1.57E+03,7.15E+02,7.91E+03,3.95E+03,1.60E+03
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,4.07E+06,4.81E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.40E+05,7.72E+05,1.07E+05,3.31E+05,5.05E+04,5.89E+03,1.60E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,1.03E+03,7.57E+02,1.36E+00,2.38E+02,1.21E-05,2.84E+01,3.26E+01,3.90E+01,0.246178941,0.369724731,0.384096328,2.60E+00,6.25E-01,2.19E+02,3.00E+03,1.50E+03,6.96E+02,8.13E+03,4.06E+03,1.65E+03
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,4.06E+06,4.81E+06,0.00E+00,1.46E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.36E+05,7.68E+05,1.03E+05,3.39E+05,5.24E+04,5.81E+03,1.54E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,1.04E+03,7.60E+02,1.37E+00,2.39E+02,1.20E-05,2.84E+01,3.12E+01,4.04E+01,0.254166586,0.351746637,0.394086777,2.60E+00,6.13E-01,2.33E+02,2.88E+03,1.44E+03,6.58E+02,8.32E+03,4.16E+03,1.71E+03
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,4.04E+06,4.80E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,8.42E+05,7.73E+05,9.86E+04,3.48E+05,5.32E+04,6.13E+03,1.48E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,1.06E+03,7.64E+02,1.39E+00,2.40E+02,1.18E-05,2.83E+01,2.99E+01,4.18E+01,0.261989331,0.334330496,0.403680174,2.60E+00,6.13E-01,2.53E+02,2.75E+03,1.37E+03,6.34E+02,8.56E+03,4.28E+03,1.72E+03
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,4.04E+06,4.80E+06,0.00E+00,1.44E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.61E+05,7.89E+05,9.53E+04,3.58E+05,5.50E+04,6.28E+03,1.44E+04,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,1.08E+03,7.72E+02,1.40E+00,2.41E+02,1.17E-05,2.82E+01,2.86E+01,4.32E+01,0.269645572,0.317476597,0.412877831,2.60E+00,6.18E-01,2.76E+02,2.66E+03,1.33E+03,6.05E+02,8.81E+03,4.41E+03,1.78E+03
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,4.03E+06,4.79E+06,0.00E+00,1.44E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.55E+05,7.84E+05,9.02E+04,3.65E+05,5.62E+04,6.47E+03,1.37E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,1.09E+03,7.71E+02,1.41E+00,2.42E+02,1.16E-05,2.80E+01,2.74E+01,4.46E+01,0.277137487,0.301182007,0.421680507,2.59E+00,5.99E-01,2.82E+02,2.52E+03,1.26E+03,5.82E+02,8.97E+03,4.48E+03,1.83E+03
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,4.07E+06,4.83E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.67E+05,7.94E+05,8.60E+04,3.74E+05,5.75E+04,6.53E+03,1.31E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,1.12E+03,7.82E+02,1.43E+00,2.43E+02,1.15E-05,2.78E+01,2.61E+01,4.60E+01,0.284427303,0.285520567,0.43005213,2.59E+00,6.18E-01,3.11E+02,2.40E+03,1.20E+03,5.64E+02,9.19E+03,4.60E+03,1.87E+03
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,4.08E+06,4.84E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.67E+05,7.95E+05,8.26E+04,3.82E+05,5.86E+04,6.97E+03,1.26E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,1.14E+03,7.85E+02,1.44E+00,2.44E+02,1.13E-05,2.76E+01,2.49E+01,4.75E+01,0.291533106,0.270454049,0.438012845,2.58E+00,6.14E-01,3.25E+02,2.29E+03,1.15E+03,5.26E+02,9.39E+03,4.69E+03,1.90E+03
3.37E+02,0.00E+00,3.00E+00,3.00E+01,4.07E+06,4.82E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,8.76E+05,8.02E+05,7.85E+04,3.87E+05,5.92E+04,7.01E+03,1.21E+04,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+02,1.15E+03,7.87E+02,1.46E+00,2.45E+02,1.12E-05,2.73E+01,2.38E+01,4.89E+01,0.29842441,0.256041983,0.445533607,2.57E+00,6.10E-01,3.41E+02,2.17E+03,1.08E+03,5.06E+02,9.52E+03,4.76E+03,1.92E+03
3.38E+02,3.00E+00,3.00E+00,3.00E+01,4.06E+06,4.82E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.68E+05,7.95E+05,7.38E+04,3.89E+05,6.00E+04,7.12E+03,1.13E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,1.16E+03,7.89E+02,1.47E+00,2.46E+02,1.10E-05,2.70E+01,2.27E+01,5.03E+01,0.305109349,0.242261789,0.452628861,2.57E+00,6.05E-01,3.56E+02,2.05E+03,1.02E+03,4.76E+02,9.59E+03,4.79E+03,1.94E+03
3.39E+02,6.00E+00,3.00E+00,3.00E+01,4.05E+06,4.80E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.59E+05,7.87E+05,7.04E+04,3.94E+05,6.07E+04,7.22E+03,1.11E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+02,1.17E+03,7.87E+02,1.49E+00,2.47E+02,1.11E-05,2.67E+01,2.16E+01,5.17E+01,0.311596795,0.229092136,0.459311069,2.56E+00,5.90E-01,3.63E+02,1.94E+03,9.70E+02,4.63E+02,9.67E+03,4.84E+03,1.97E+03
3.40E+02,9.00E+00,3.00E+00,3.00E+01,4.04E+06,4.79E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.48E+01,8.64E+05,7.92E+05,6.65E+04,3.98E+05,6.11E+04,7.20E+03,1.04E+04,1.39E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,1.18E+03,7.86E+02,1.50E+00,2.48E+02,1.11E-05,2.63E+01,2.05E+01,5.32E+01,0.317864849,0.216572139,0.465563013,2.56E+00,5.81E-01,3.76E+02,1.85E+03,9.26E+02,4.30E+02,9.74E+03,4.87E+03,1.97E+03
3.41E+02,1.20E+01,3.00E+00,3.00E+01,4.04E+06,4.79E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.75E+05,8.00E+05,6.28E+04,4.02E+05,6.24E+04,7.53E+03,9.88E+03,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+02,1.21E+03,7.95E+02,1.52E+00,2.49E+02,1.09E-05,2.59E+01,1.95E+01,5.46E+01,0.323935541,0.204651181,0.471413278,2.56E+00,5.89E-01,3.99E+02,1.71E+03,8.57E+02,4.06E+02,9.87E+03,4.94E+03,2.01E+03
3.42E+02,1.50E+01,3.00E+00,3.00E+01,3.75E+06,4.49E+06,0.00E+00,3.39E+04,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.65E+05,7.92E+05,5.96E+04,4.04E+05,6.25E+04,7.58E+03,9.45E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+02,1.21E+03,7.94E+02,1.53E+00,2.50E+02,1.09E-05,2.55E+01,1.85E+01,5.60E+01,0.329790665,0.193357734,0.476851601,2.56E+00,5.71E-01,4.03E+02,1.63E+03,8.17E+02,3.91E+02,9.93E+03,4.97E+03,2.03E+03
3.43E+02,1.80E+01,3.00E+00,3.00E+01,4.04E+06,4.80E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.65E+05,7.92E+05,5.69E+04,4.07E+05,6.32E+04,7.73E+03,8.95E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+02,1.23E+03,7.98E+02,1.54E+00,2.51E+02,1.09E-05,2.51E+01,1.76E+01,5.74E+01,0.335445978,0.182657423,0.481896599,2.55E+00,5.72E-01,4.22E+02,1.57E+03,7.85E+02,3.63E+02,1.00E+04,5.00E+03,2.04E+03
3.44E+02,2.10E+01,3.00E+00,3.00E+01,4.06E+06,4.82E+06,0.00E+00,1.47E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.69E+05,7.96E+05,5.35E+04,4.09E+05,6.29E+04,7.85E+03,8.58E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,1.24E+03,8.02E+02,1.55E+00,2.52E+02,1.09E-05,2.46E+01,1.67E+01,5.87E+01,0.340913358,0.172515808,0.486570834,2.55E+00,5.71E-01,4.36E+02,1.49E+03,7.45E+02,3.42E+02,1.00E+04,5.02E+03,2.04E+03
3.45E+02,2.40E+01,3.00E+00,3.00E+01,3.93E+06,4.67E+06,0.00E+00,1.06E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,8.55E+05,7.84E+05,5.03E+04,4.08E+05,6.31E+04,7.92E+03,8.13E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+02,1.25E+03,7.99E+02,1.56E+00,2.53E+02,1.08E-05,2.41E+01,1.58E+01,6.01E+01,0.346182069,0.162950326,0.490867605,2.55E+00,5.58E-01,4.39E+02,1.39E+03,6.96E+02,3.33E+02,1.00E+04,5.00E+03,2.03E+03
3.46E+02,2.70E+01,3.00E+00,3.00E+01,4.05E+06,4.80E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.60E+05,7.88E+05,4.76E+04,4.09E+05,6.30E+04,8.05E+03,7.56E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+02,1.26E+03,8.03E+02,1.57E+00,2.54E+02,1.08E-05,2.36E+01,1.50E+01,6.14E+01,0.351276521,0.153907496,0.494815982,2.54E+00,5.62E-01,4.51E+02,1.30E+03,6.49E+02,3.03E+02,1.01E+04,5.03E+03,2.02E+03
3.47E+02,3.00E+01,3.00E+00,3.00E+01,4.05E+06,4.78E+06,0.00E+00,1.38E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.50E+05,7.79E+05,4.54E+04,4.04E+05,6.28E+04,8.16E+03,7.44E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+02,1.26E+03,7.97E+02,1.58E+00,2.55E+02,1.07E-05,2.31E+01,1.42E+01,6.28E+01,0.356185975,0.145396182,0.498417843,2.53E+00,5.50E-01,4.46E+02,1.25E+03,6.24E+02,2.96E+02,9.94E+03,4.97E+03,2.01E+03
3.52E+02,-3.00E+01,6.00E+00,3.00E+01,4.02E+06,4.76E+06,0.00E+00,1.44E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.18E+05,7.53E+05,1.12E+05,3.18E+05,4.85E+04,4.80E+03,1.67E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+02,1.02E+03,7.34E+02,1.39E+00,2.58E+02,1.26E-05,3.09E+01,3.53E+01,3.38E+01,0.241032078,0.419359028,0.339608894,2.57E+00,6.67E-01,1.41E+02,3.14E+03,1.57E+03,7.20E+02,7.85E+03,3.92E+03,1.58E+03
3.53E+02,-2.70E+01,6.00E+00,3.00E+01,4.06E+06,4.79E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,8.34E+05,7.67E+05,1.10E+05,3.32E+05,5.08E+04,5.10E+03,1.62E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+02,1.03E+03,7.47E+02,1.38E+00,2.59E+02,1.25E-05,3.09E+01,3.40E+01,3.51E+01,0.250037487,0.400156865,0.349805648,2.60E+00,6.66E-01,1.63E+02,3.06E+03,1.53E+03,6.98E+02,8.18E+03,4.09E+03,1.67E+03
3.54E+02,-2.40E+01,6.00E+00,3.00E+01,4.07E+06,4.79E+06,0.00E+00,1.45E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.46E+05,7.76E+05,1.06E+05,3.42E+05,5.22E+04,5.18E+03,1.59E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+02,1.03E+03,7.51E+02,1.37E+00,2.60E+02,1.23E-05,3.10E+01,3.26E+01,3.64E+01,0.258944178,0.381357649,0.359698173,2.62E+00,6.45E-01,1.79E+02,2.95E+03,1.47E+03,6.77E+02,8.43E+03,4.21E+03,1.71E+03
3.55E+02,-2.10E+01,6.00E+00,3.00E+01,4.05E+06,4.78E+06,0.00E+00,1.39E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.55E+05,7.84E+05,1.01E+05,3.50E+05,5.32E+04,5.45E+03,1.52E+04,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E+02,1.03E+03,7.55E+02,1.37E+00,2.61E+02,1.22E-05,3.10E+01,3.13E+01,3.77E+01,0.267702894,0.36306744,0.369229666,2.61E+00,6.52E-01,1.96E+02,2.80E+03,1.40E+03,6.44E+02,8.61E+03,4.31E+03,1.75E+03
3.56E+02,-1.80E+01,6.00E+00,3.00E+01,4.04E+06,4.78E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.52E+05,7.81E+05,9.73E+04,3.61E+05,5.46E+04,5.58E+03,1.47E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+02,1.03E+03,7.56E+02,1.36E+00,2.62E+02,1.21E-05,3.09E+01,3.00E+01,3.90E+01,0.276322848,0.345264496,0.378412655,2.61E+00,6.35E-01,2.07E+02,2.70E+03,1.35E+03,6.24E+02,8.89E+03,4.44E+03,1.79E+03
3.57E+02,-1.50E+01,6.00E+00,3.00E+01,4.03E+06,4.77E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.66E+05,7.93E+05,9.36E+04,3.72E+05,5.62E+04,5.73E+03,1.40E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+02,1.04E+03,7.62E+02,1.36E+00,2.63E+02,1.19E-05,3.09E+01,2.88E+01,4.03E+01,0.284758166,0.328039998,0.387201836,2.61E+00,6.45E-01,2.27E+02,2.63E+03,1.31E+03,5.89E+02,9.17E+03,4.58E+03,1.84E+03
3.58E+02,-1.20E+01,6.00E+00,3.00E+01,4.02E+06,4.76E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.71E+05,7.97E+05,8.93E+04,3.81E+05,5.78E+04,5.97E+03,1.34E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+02,1.05E+03,7.65E+02,1.37E+00,2.64E+02,1.18E-05,3.07E+01,2.76E+01,4.17E+01,0.293009613,0.311391775,0.395598612,2.61E+00,6.33E-01,2.41E+02,2.48E+03,1.24E+03,5.70E+02,9.38E+03,4.69E+03,1.91E+03
3.59E+02,-9.00E+00,6.00E+00,3.00E+01,4.02E+06,4.77E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.70E+05,7.96E+05,8.57E+04,3.92E+05,5.96E+04,6.24E+03,1.30E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E+02,1.06E+03,7.70E+02,1.38E+00,2.65E+02,1.17E-05,3.06E+01,2.64E+01,4.30E+01,0.301077493,0.295314817,0.403607689,2.61E+00,6.36E-01,2.57E+02,2.39E+03,1.20E+03,5.58E+02,9.66E+03,4.83E+03,1.95E+03
3.60E+02,-6.00E+00,6.00E+00,3.00E+01,4.01E+06,4.75E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.76E+05,8.01E+05,8.14E+04,3.96E+05,6.09E+04,6.18E+03,1.24E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+02,1.07E+03,7.71E+02,1.39E+00,2.66E+02,1.16E-05,3.04E+01,2.52E+01,4.44E+01,0.308924515,0.27987985,0.411195635,2.60E+00,6.35E-01,2.69E+02,2.27E+03,1.14E+03,5.25E+02,9.78E+03,4.89E+03,2.00E+03
